sex,Dose,Ageband,type_vax,Period,COVID19,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,year,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_narrow,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_CHILBLAIN_narrow,Persontime_CHILBLAIN_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
0,2,60-69,Pfizer,60,0,0,0,0,0,0,0,0,0,0,0,2021,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,322,444,444,444,444,444,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,444,444,444,0,0,0
0,2,70-79,AstraZeneca,2,0,0,0,0,0,0,0,0,0,0,0,2021,49,49,47,49,47,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,48,48,49,13,49,49,49,49,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,0,0,0
0,2,70-79,AstraZeneca,28,0,0,0,0,0,0,0,0,0,0,0,2021,143,143,142,143,141,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,53,143,143,143,143,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,143,143,0,0,0
0,2,70-79,Moderna,180,0,0,0,0,0,0,0,0,0,0,0,2021,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0
0,2,70-79,Moderna,2,0,0,0,0,0,0,0,0,0,0,0,2021,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,6,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0
0,2,70-79,Moderna,28,0,0,0,0,0,0,0,0,0,0,0,2021,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,154,168,168,168,168,168,168,168,168,168,168,168,168,168,168,76,168,168,168,168,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,168,0,0,0
0,2,70-79,Moderna,60,0,0,0,0,0,0,0,0,0,0,0,2021,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,57,123,123,123,123,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,123,0,0,0
0,2,70-79,Pfizer,2,0,0,0,0,0,0,0,0,0,0,0,2021,68,68,68,68,66,68,68,68,66,64,64,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,66,66,68,68,68,26,68,68,68,66,68,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,0,0,0
0,2,70-79,Pfizer,2,1,0,0,0,0,0,0,0,0,0,0,2021,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
0,2,70-79,Pfizer,28,0,0,0,0,0,0,0,0,0,0,0,2021,813,813,813,813,787,813,813,813,787,761,761,813,813,813,813,813,813,813,813,813,813,813,813,813,813,813,787,787,813,813,813,313,813,813,813,787,813,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,813,813,0,0,0
0,2,70-79,Pfizer,28,1,0,0,0,0,0,0,0,0,0,0,2021,26,26,26,26,26,26,26,26,26,0,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0
0,2,70-79,Pfizer,60,0,0,0,0,0,0,0,0,0,0,0,2021,424,424,424,424,403,424,424,424,403,389,389,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,403,403,424,424,424,169,424,424,424,403,424,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,424,424,0,0,0
0,2,70-79,Pfizer,60,1,0,0,0,0,0,0,0,0,0,0,2021,18,18,18,18,18,18,18,18,18,0,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,18,0,0,0
0,2,80+,AstraZeneca,2,0,0,0,0,0,0,0,0,0,0,0,2021,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
0,2,80+,AstraZeneca,28,0,0,0,0,0,0,0,0,0,0,0,2021,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0
0,2,80+,Moderna,180,0,0,0,0,0,0,0,0,0,0,0,2021,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,7,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0
0,2,80+,Moderna,2,0,0,0,0,0,0,0,0,0,0,0,2021,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0
0,2,80+,Moderna,28,0,0,0,0,0,0,0,0,0,0,0,2021,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,78,26,78,78,78,78,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,78,0,0,0
0,2,80+,Moderna,60,0,0,0,0,0,0,0,0,0,0,0,2021,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,32,96,96,96,96,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,96,0,0,0
0,2,80+,Pfizer,180,0,0,0,0,0,0,0,0,0,0,0,2021,1226,1226,1222,1226,1224,1160,1160,1226,1194,1123,1123,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1223,1223,1226,158,1226,1226,1226,1226,1223,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1226,1226,1226,0,0,0
0,2,80+,Pfizer,180,0,0,1,0,0,0,0,0,0,0,1,2021,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,0,88,88,88,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,88,0,0,0
0,2,80+,Pfizer,2,0,0,0,0,0,0,0,0,0,0,0,2021,194,194,188,194,184,182,182,192,182,182,182,194,194,194,194,192,192,194,194,194,194,194,194,194,194,194,192,192,188,188,194,36,194,194,194,190,188,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194,194,0,0,0
0,2,80+,Pfizer,2,0,0,1,0,0,0,0,0,0,0,1,2021,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0
0,2,80+,Pfizer,28,0,0,0,0,0,0,0,0,0,0,0,2021,2476,2476,2398,2476,2346,2345,2345,2450,2314,2345,2345,2476,2476,2476,2476,2450,2450,2476,2476,2476,2476,2476,2476,2476,2476,2476,2450,2450,2398,2398,2476,456,2476,2476,2476,2424,2398,2346,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2476,2476,2476,0,0,0
0,2,80+,Pfizer,28,0,0,1,0,0,0,0,0,0,0,1,2021,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,0,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0
0,2,80+,Pfizer,60,0,0,0,0,0,0,0,0,0,0,0,2021,2913,2913,2827,2913,2779,2766,2766,2888,2708,2739,2739,2913,2913,2913,2913,2886,2886,2913,2913,2913,2913,2913,2913,2913,2913,2913,2881,2881,2820,2820,2913,435,2913,2913,2913,2856,2820,2763,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2913,2913,2913,0,0,0
0,2,80+,Pfizer,60,0,0,1,0,0,0,0,0,0,0,1,2021,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,0,32,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,0,0,0
1,0,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,10461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10461,10461,10461,0,0,0
1,0,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4373,4373,4373,0,0,0
1,0,12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,27618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27618,27618,27618,0,0,0
1,0,12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,25138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25138,25138,25138,0,0,0
1,0,12-17,0,0,0,0,0,1,0,0,0,0,0,0,1,2020,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,111,0,0,0
1,0,12-17,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,0,0,0
1,0,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,27042,27042,27042,27042,27042,27042,27042,27042,27042,26890,26890,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,27042,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27042,27042,27042,0,0,0
1,0,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,23930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23930,23930,23930,0,0,0
1,0,18-24,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,217,0,0,0
1,0,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,20050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20050,20050,20020,0,0,1
1,0,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,20216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20216,20216,20216,0,0,0
1,0,25-29,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17,0,0,0
1,0,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,41371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41371,41371,41371,0,0,0
1,0,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,35368,35368,35368,35056,35056,35368,35368,35368,35368,35368,35368,35297,35297,35297,35297,35368,35368,35368,35368,35368,35368,35368,35368,35368,35368,35368,35368,35368,35368,35368,35368,35081,35368,35368,35368,35368,35368,35368,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35368,35368,35368,0,0,0
1,0,30-39,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,293,293,0,0,0
1,0,40-49,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,69507,69507,69507,69507,69088,69507,69507,69507,69507,69507,69507,69490,69490,69490,69490,69507,69507,69507,69507,69507,69507,69507,69507,69507,69507,69507,69507,69507,69507,69507,69507,68584,69507,69507,69507,69507,69507,69507,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,69507,69507,69507,0,0,0
1,0,40-49,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,60100,60100,60100,60100,59692,60100,60100,60014,60014,60100,60100,59607,59607,59607,59607,60100,60100,60100,60100,60100,60100,60100,60100,60100,60100,60100,60100,60100,60100,60100,60100,58833,60100,60100,60100,60014,60100,60014,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,60100,60100,60100,0,0,0
1,0,40-49,0,0,0,0,0,0,0,0,1,0,0,0,1,2019,365,365,365,365,0,365,365,365,365,0,0,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,288,365,365,365,365,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,365,365,365,0,0,0
1,0,40-49,0,0,0,0,0,0,0,0,1,0,0,0,1,2020,366,366,366,366,0,366,366,366,366,0,0,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,0,366,366,366,366,366,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,366,366,0,0,0
1,0,40-49,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,55,0,0,0
1,0,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,32047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32047,32047,32047,0,0,0
1,0,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,28857,28581,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28581,28581,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,28857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28857,28857,28857,0,0,0
1,0,5-11,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,365,365,0,0,0
1,0,5-11,0,0,0,0,0,1,0,0,0,0,0,0,1,2020,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,0,0,0
1,0,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,68924,68924,68924,68924,68924,68924,68924,68924,68924,68844,68844,68605,68605,68605,68605,68924,68924,68924,68924,68924,68924,68924,68924,68924,68924,68924,68924,68924,68924,68924,68924,62983,68924,68924,68924,68924,68924,68924,0,0,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,68924,68924,68924,0,0,0
1,0,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,68828,68828,68828,68828,68127,68828,68828,68828,68828,68462,68462,68462,68462,68462,68462,68828,68828,68828,68828,68828,68828,68828,68828,68828,68828,68828,68828,68828,68828,68828,68828,57656,68828,68828,68828,68828,68828,68828,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,68828,68828,68798,0,0,1
1,0,50-59,0,0,0,0,0,1,0,0,0,0,0,0,1,2019,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,730,730,0,0,0
1,0,50-59,0,0,0,0,0,1,0,0,0,0,0,0,1,2020,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,732,732,0,0,0
1,0,50-59,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,118,0,0,0
1,0,60-69,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,58572,58572,58572,58572,58572,58572,58572,58572,58572,57964,57964,58572,58572,58572,58572,58572,58572,58572,58572,58572,58572,58572,58572,58572,58572,58572,58520,58520,58542,58542,58572,50004,58572,58572,58572,58520,58542,58490,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,43,0,0,0,1,1,2,58572,58572,58572,0,0,0
1,0,60-69,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,53301,53301,53301,53301,52880,53301,53301,53031,52780,52238,52238,53301,53301,53301,53301,53301,53301,53301,53301,53301,53301,53301,53301,53301,53301,53301,52935,52935,53057,53057,53301,37118,53301,53301,53301,52835,53057,52591,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,1,1,1,2,53301,53301,53301,0,0,0
1,0,60-69,0,0,0,0,0,0,0,0,1,0,0,0,1,2019,365,365,365,365,0,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,365,365,0,0,0
