sex,month,year,Ageband,type_vax_1,history_covid,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,Persontime_PERICARD_narrow,Persontime_PERICARD_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,PERICARD_narrow_b,PERICARD_possible_b,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_possible,lb_MYOCARD_possible,ub_MYOCARD_possible,IR_Myocardalone_narrow,lb_Myocardalone_narrow,ub_Myocardalone_narrow,IR_Myocardalone_possible,lb_Myocardalone_possible,ub_Myocardalone_possible,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_possible,lb_PERICARD_possible,ub_PERICARD_possible
0,June,2021,25-29,Moderna,0,120,120,120,120,120,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68
1,May,2021,25-29,Moderna,0,143,143,143,143,143,143,143,143,143,143,143,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942212.04,0,0,942212.04,0,0,942212.04,0,0,942212.04,0,0,942212.04,0,0,942212.04,0,0,942212.04,0,0,942212.04,0,0,942212.04,0,0,942212.04,0,0,942212.04,0,0,942212.04
1,June,2021,25-29,Pfizer,1,49,49,49,49,49,49,49,49,49,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86
0,January,2021,25-29,Pfizer,0,93,93,93,93,93,93,93,93,93,93,93,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66
1,March,2021,25-29,Moderna,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41
1,April,2021,25-29,Moderna,0,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74
1,February,2021,25-29,AstraZeneca,0,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47,0,0,8982421.47
1,March,2021,25-29,AstraZeneca,0,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48
0,April,2021,25-29,Pfizer,1,49,49,49,49,49,49,49,49,49,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86,0,0,2749720.86
0,May,2021,25-29,Pfizer,1,62,62,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48,0,0,2173166.48
0,January,2021,25-29,Pfizer,1,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42
0,February,2021,25-29,Pfizer,1,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
0,March,2021,25-29,Pfizer,1,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
1,May,2021,25-29,Pfizer,1,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
0,February,2021,25-29,Moderna,0,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
0,March,2021,25-29,Moderna,0,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
1,June,2021,30-39,Moderna,0,603,603,603,603,603,603,603,603,603,603,603,603,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223443.32,0,0,223443.32,0,0,223443.32,0,0,223443.32,0,0,223443.32,0,0,223443.32,0,0,223443.32,0,0,223443.32,0,0,223443.32,0,0,223443.32,0,0,223443.32,0,0,223443.32
0,June,2021,30-39,Pfizer,0,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65692.99,0,0,65692.99,0,0,65692.99,0,0,65692.99,0,0,65692.99,0,0,65692.99,0,0,65692.99,0,0,65692.99,0,0,65692.99,0,0,65692.99,0,0,65692.99,0,0,65692.99
0,May,2021,30-39,AstraZeneca,0,656,656,656,656,656,656,656,656,656,656,656,656,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205390.73,0,0,205390.73,0,0,205390.73,0,0,205390.73,0,0,205390.73,0,0,205390.73,0,0,205390.73,0,0,205390.73,0,0,205390.73,0,0,205390.73,0,0,205390.73,0,0,205390.73
0,June,2021,30-39,AstraZeneca,0,671,671,671,671,671,671,671,671,671,671,671,671,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200799.29,0,0,200799.29,0,0,200799.29,0,0,200799.29,0,0,200799.29,0,0,200799.29,0,0,200799.29,0,0,200799.29,0,0,200799.29,0,0,200799.29,0,0,200799.29,0,0,200799.29
0,March,2021,30-39,AstraZeneca,0,537,537,537,537,537,537,537,537,537,537,537,537,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63
0,April,2021,30-39,AstraZeneca,0,629,629,629,629,629,629,629,629,629,629,629,629,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19,0,0,214207.19
1,May,2021,30-39,Moderna,0,167,167,167,167,167,167,167,167,167,167,167,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806804.32,0,0,806804.32,0,0,806804.32,0,0,806804.32,0,0,806804.32,0,0,806804.32,0,0,806804.32,0,0,806804.32,0,0,806804.32,0,0,806804.32,0,0,806804.32,0,0,806804.32
0,June,2021,30-39,Moderna,0,657,657,657,657,657,657,657,657,657,657,657,657,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205078.12,0,0,205078.12,0,0,205078.12,0,0,205078.12,0,0,205078.12,0,0,205078.12,0,0,205078.12,0,0,205078.12,0,0,205078.12,0,0,205078.12,0,0,205078.12,0,0,205078.12
0,February,2021,30-39,Pfizer,0,323,323,323,323,323,323,323,323,323,323,323,323,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417140.32,0,0,417140.32,0,0,417140.32,0,0,417140.32,0,0,417140.32,0,0,417140.32,0,0,417140.32,0,0,417140.32,0,0,417140.32,0,0,417140.32,0,0,417140.32,0,0,417140.32
0,March,2021,30-39,Pfizer,0,640,640,640,640,640,640,640,640,640,640,640,640,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210525.5,0,0,210525.5,0,0,210525.5,0,0,210525.5,0,0,210525.5,0,0,210525.5,0,0,210525.5,0,0,210525.5,0,0,210525.5,0,0,210525.5,0,0,210525.5,0,0,210525.5
0,April,2021,30-39,Pfizer,0,694,694,694,694,694,694,694,694,694,694,694,694,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56,0,0,194144.56
0,May,2021,30-39,Pfizer,0,876,876,876,876,876,876,876,876,876,876,876,876,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153808.59,0,0,153808.59,0,0,153808.59,0,0,153808.59,0,0,153808.59,0,0,153808.59,0,0,153808.59,0,0,153808.59,0,0,153808.59,0,0,153808.59,0,0,153808.59,0,0,153808.59
1,January,2021,30-39,Pfizer,0,146,146,146,146,146,146,146,146,146,146,146,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922851.52,0,0,922851.52,0,0,922851.52,0,0,922851.52,0,0,922851.52,0,0,922851.52,0,0,922851.52,0,0,922851.52,0,0,922851.52,0,0,922851.52,0,0,922851.52,0,0,922851.52
1,February,2021,30-39,Pfizer,0,225,225,225,225,225,225,225,225,225,225,225,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1
1,March,2021,30-39,Pfizer,0,279,279,279,279,279,279,279,279,279,279,279,279,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89,0,0,482925.89
1,April,2021,30-39,Pfizer,0,277,277,277,277,277,277,277,277,277,277,277,277,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72
1,May,2021,30-39,Pfizer,0,534,534,534,534,534,534,534,534,534,534,534,534,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252315.21,0,0,252315.21,0,0,252315.21,0,0,252315.21,0,0,252315.21,0,0,252315.21,0,0,252315.21,0,0,252315.21,0,0,252315.21,0,0,252315.21,0,0,252315.21,0,0,252315.21
1,June,2021,30-39,Pfizer,0,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83479.75,0,0,83479.75,0,0,83479.75,0,0,83479.75,0,0,83479.75,0,0,83479.75,0,0,83479.75,0,0,83479.75,0,0,83479.75,0,0,83479.75,0,0,83479.75,0,0,83479.75
0,January,2021,30-39,Pfizer,0,171,171,171,171,171,171,171,171,171,171,171,171,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71,0,0,787931.71
1,February,2021,30-39,AstraZeneca,0,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42
1,March,2021,30-39,AstraZeneca,0,226,226,226,226,226,226,226,226,226,226,226,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596178.42,0,0,596178.42,0,0,596178.42,0,0,596178.42,0,0,596178.42,0,0,596178.42,0,0,596178.42,0,0,596178.42,0,0,596178.42,0,0,596178.42,0,0,596178.42,0,0,596178.42
1,April,2021,30-39,AstraZeneca,0,270,270,270,270,270,270,270,270,270,270,270,270,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499023.42,0,0,499023.42,0,0,499023.42,0,0,499023.42,0,0,499023.42,0,0,499023.42,0,0,499023.42,0,0,499023.42,0,0,499023.42,0,0,499023.42,0,0,499023.42,0,0,499023.42
1,May,2021,30-39,AstraZeneca,0,280,280,280,280,280,280,280,280,280,280,280,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,481201.15
1,June,2021,30-39,AstraZeneca,0,300,300,300,300,300,300,300,300,300,300,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449121.07,0,0,449121.07,0,0,449121.07,0,0,449121.07,0,0,449121.07,0,0,449121.07,0,0,449121.07,0,0,449121.07,0,0,449121.07,0,0,449121.07,0,0,449121.07,0,0,449121.07
0,March,2021,30-39,Moderna,0,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84
0,April,2021,30-39,Moderna,0,60,60,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37,0,0,2245605.37
0,May,2021,30-39,Moderna,0,160,160,160,160,160,160,160,160,160,160,160,160,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01
0,February,2021,30-39,AstraZeneca,0,72,72,72,72,72,72,72,72,72,72,72,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81
0,June,2021,30-39,Pfizer,1,57,57,57,57,57,57,57,57,57,57,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363795.12,0,0,2363795.12,0,0,2363795.12,0,0,2363795.12,0,0,2363795.12,0,0,2363795.12,0,0,2363795.12,0,0,2363795.12,0,0,2363795.12,0,0,2363795.12,0,0,2363795.12,0,0,2363795.12
1,January,2021,30-39,Pfizer,1,24,24,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42
1,February,2021,30-39,Pfizer,1,28,28,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5,0,0,4812011.5
1,March,2021,30-39,Pfizer,1,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
1,April,2021,30-39,Pfizer,1,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74
1,May,2021,30-39,Pfizer,1,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
1,June,2021,30-39,Pfizer,1,44,44,44,44,44,44,44,44,44,44,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14,0,0,3062189.14
1,January,2021,30-39,Moderna,0,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55
1,February,2021,30-39,Moderna,0,40,40,40,40,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05,0,0,3368408.05
1,March,2021,30-39,Moderna,0,74,74,74,74,74,74,74,74,74,74,74,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11,0,0,1820761.11
1,April,2021,30-39,Moderna,0,120,120,120,120,120,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68
0,May,2021,30-39,Pfizer,1,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01,0,0,19248046.01
1,June,2021,40-49,Moderna,1,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84
1,June,2021,40-49,Pfizer,1,86,86,86,86,86,86,86,86,86,86,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42,0,0,1566701.42
1,June,2021,40-49,Pfizer,0,3092,3092,3092,3092,3092,3092,3092,3045,3092,3092,3092,3045,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43575.78,0,0,43575.78,0,0,43575.78,0,0,43575.78,0,0,43575.78,0,0,43575.78,0,0,44248.38,0,0,43575.78,0,0,43575.78,0,0,43575.78,0,0,44248.38,0,0,43575.78
0,June,2021,40-49,Moderna,0,535,535,535,535,535,535,535,535,535,535,535,535,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59
0,June,2021,40-49,Pfizer,0,3794,3794,3794,3794,3794,3794,3794,3794,3794,3794,3794,3794,3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35513,0,0,35513,0,0,35513,0,0,35513,0,0,35513,0,0,35513,0,0,35513,0,0,35513,0,0,35513,0,0,35513,0,0,35513,0,0,35513
1,June,2021,40-49,Moderna,0,852,852,852,852,852,852,852,852,852,852,852,852,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158141.22,0,0,158141.22,0,0,158141.22,0,0,158141.22,0,0,158141.22,0,0,158141.22,0,0,158141.22,0,0,158141.22,0,0,158141.22,0,0,158141.22,0,0,158141.22,0,0,158141.22
0,May,2021,40-49,AstraZeneca,0,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99804.68,0,0,99804.68,0,0,99804.68,0,0,99804.68,0,0,99804.68,0,0,99804.68,0,0,99804.68,0,0,99804.68,0,0,99804.68,0,0,99804.68,0,0,99804.68,0,0,99804.68
0,June,2021,40-49,AstraZeneca,0,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92221.99,0,0,92221.99,0,0,92221.99,0,0,92221.99,0,0,92221.99,0,0,92221.99,0,0,92221.99,0,0,92221.99,0,0,92221.99,0,0,92221.99,0,0,92221.99,0,0,92221.99
0,March,2021,40-49,AstraZeneca,0,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131321.95,0,0,131321.95,0,0,131321.95,0,0,131321.95,0,0,131321.95,0,0,131321.95,0,0,131321.95,0,0,131321.95,0,0,131321.95,0,0,131321.95,0,0,131321.95,0,0,131321.95
0,April,2021,40-49,AstraZeneca,0,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86,0,0,108833.86
0,May,2021,40-49,Pfizer,1,132,132,132,132,132,132,132,132,132,132,132,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71
0,June,2021,40-49,Pfizer,1,242,242,242,242,242,242,242,242,242,242,242,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66
0,April,2021,40-49,Pfizer,0,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104123.9,0,0,104123.9,0,0,104123.9,0,0,104123.9,0,0,104123.9,0,0,104123.9,0,0,104123.9,0,0,104123.9,0,0,104123.9,0,0,104123.9,0,0,104123.9,0,0,104123.9
0,May,2021,40-49,Pfizer,0,1777,1777,1777,1777,1777,1777,1777,1777,1777,1777,1777,1777,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75822.35,0,0,75822.35,0,0,75822.35,0,0,75822.35,0,0,75822.35,0,0,75822.35,0,0,75822.35,0,0,75822.35,0,0,75822.35,0,0,75822.35,0,0,75822.35,0,0,75822.35
0,February,2021,40-49,AstraZeneca,0,225,225,225,225,225,225,225,225,225,225,225,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1,0,0,598828.1
